Date,STZ
2019-10-11,175.55548095703125
2019-10-14,175.45550537109375
2019-10-15,178.90151977539062
2019-10-16,180.4654083251953
2019-10-17,179.3834228515625
2019-10-18,179.13792419433594
2019-10-21,176.91940307617188
2019-10-22,178.94699096679688
2019-10-23,179.6107177734375
2019-10-24,178.83787536621094
2019-10-25,178.0650177001953
2019-10-28,175.41006469726562
2019-10-29,175.46461486816406
2019-10-30,174.15530395507812
2019-10-31,173.05511474609375
2019-11-01,173.66436767578125
2019-11-04,176.3192901611328
2019-11-05,174.31893920898438
2019-11-06,175.67376708984375
2019-11-07,173.68385314941406
2019-11-08,171.2011260986328
2019-11-11,168.42628479003906
2019-11-12,167.7964324951172
2019-11-13,167.9607391357422
2019-11-14,166.91104125976562
2019-11-15,163.98098754882812
2019-11-18,159.63616943359375
2019-11-19,165.17677307128906
2019-11-20,169.64938354492188
2019-11-21,170.3522186279297
2019-11-22,165.4140625
2019-11-25,167.55914306640625
2019-11-26,168.0063934326172
