Date,ERIE
2013-10-24,55.68288040161133
2013-10-25,55.75797653198242
2013-10-28,55.75046920776367
2013-10-29,55.19461441040039
2013-10-30,54.578678131103516
2013-10-31,53.947689056396484
2013-11-01,53.42190170288086
2013-11-04,53.143978118896484
2013-11-05,52.805946350097656
2013-11-06,52.445396423339844
2013-11-07,53.27918243408203
2013-11-08,53.60218048095703
2013-11-11,52.90359878540039
2013-11-12,52.85852813720703
2013-11-13,52.3101921081543
2013-11-14,53.143978118896484
2013-11-15,52.6031379699707
2013-11-18,52.84352111816406
2013-11-19,52.5355339050293
2013-11-20,52.760868072509766
2013-11-21,52.670738220214844
2013-11-22,52.42287826538086
2013-11-25,52.64818572998047
2013-11-26,52.79092025756836
2013-11-27,53.46696853637695
2013-11-29,54.8265495300293
2013-12-02,54.571163177490234
2013-12-03,53.70732498168945
2013-12-04,52.79092025756836
2013-12-05,52.64818572998047
2013-12-06,52.84352111816406
2013-12-09,53.78244400024414
2013-12-10,53.31672668457031
2013-12-11,52.95616149902344
2013-12-12,52.76838302612305
2013-12-13,52.79092025756836
2013-12-16,53.06886291503906
2013-12-17,52.81346130371094
2013-12-18,54.180572509765625
2013-12-19,52.87356185913086
2013-12-20,53.42190170288086
2013-12-23,54.007781982421875
2013-12-24,53.714847564697266
2013-12-26,53.72987365722656
2013-12-27,54.44346237182617
2013-12-30,54.55613327026367
2013-12-31,54.924198150634766
2014-01-02,54.33078384399414
2014-01-03,54.592227935791016
2014-01-06,54.2360725402832
2014-01-07,54.60738754272461
2014-01-08,54.721065521240234
2014-01-09,54.577064514160156
2014-01-10,54.09965515136719
2014-01-13,53.9708251953125
2014-01-14,54.478572845458984
2014-01-15,54.84988021850586
2014-01-16,55.03934097290039
2014-01-17,54.842323303222656
2014-01-21,54.39521789550781
2014-01-22,54.273956298828125
2014-01-23,54.039031982421875
2014-01-24,53.12208557128906
2014-01-27,52.705299377441406
2014-01-28,52.796260833740234
2014-01-29,52.59161376953125
2014-01-30,53.07661819458008
2014-01-31,53.17514419555664
2014-02-03,51.3033561706543
2014-02-04,51.65195083618164
2014-02-05,52.000553131103516
2014-02-06,51.83382797241211
2014-02-07,51.8565673828125
2014-02-10,52.45521926879883
2014-02-11,52.49310302734375
2014-02-12,52.58405303955078
2014-02-13,52.606781005859375
2014-02-14,53.45551681518555
2014-02-18,53.50857162475586
2014-02-19,52.90230941772461
2014-02-20,53.493408203125
2014-02-21,53.26605987548828
2014-02-24,52.894737243652344
2014-02-25,53.13724136352539
2014-02-26,53.379764556884766
2014-02-27,54.09206771850586
2014-02-28,55.00144577026367
2014-03-03,55.539485931396484
2014-03-04,56.509483337402344
2014-03-05,56.44126892089844
2014-03-06,54.440677642822266
2014-03-07,53.44035720825195
