Date,DUK
2014-07-08,45.35804748535156
2014-07-09,45.22632598876953
2014-07-10,45.401954650878906
2014-07-11,45.25769805908203
2014-07-14,44.868839263916016
2014-07-15,45.176143646240234
2014-07-16,45.42075729370117
2014-07-17,45.383121490478516
2014-07-18,45.85350799560547
2014-07-21,46.010318756103516
2014-07-22,45.96641540527344
2014-07-23,46.03540802001953
2014-07-24,46.43053436279297
2014-07-25,45.916221618652344
2014-07-28,46.65631866455078
2014-07-29,46.399173736572266
2014-07-30,45.81587219238281
2014-07-31,45.23886489868164
2014-08-01,45.74689483642578
2014-08-04,45.28278350830078
2014-08-05,44.517608642578125
2014-08-06,43.8026237487793
2014-08-07,44.27927780151367
2014-08-08,45.00054168701172
2014-08-11,44.89391326904297
2014-08-12,44.768489837646484
2014-08-13,44.987300872802734
2014-08-14,45.71670150756836
2014-08-15,45.723026275634766
2014-08-18,45.723026275634766
2014-08-19,46.22408676147461
2014-08-20,46.147972106933594
2014-08-21,46.32556915283203
2014-08-22,46.21774673461914
2014-08-25,46.28752517700195
2014-08-26,45.86891174316406
2014-08-27,46.25579071044922
2014-08-28,46.496822357177734
2014-08-29,46.928096771240234
2014-09-02,46.58561325073242
2014-09-03,46.84564971923828
2014-09-04,46.947139739990234
2014-09-05,47.50527572631836
2014-09-08,47.49894714355469
2014-09-09,46.80126953125
2014-09-10,46.54754638671875
2014-09-11,47.22621536254883
2014-09-12,46.3382453918457
2014-09-15,46.57927322387695
2014-09-16,47.15642547607422
2014-09-17,47.12472915649414
2014-09-18,46.604637145996094
2014-09-19,47.17546463012695
2014-09-22,46.851993560791016
2014-09-23,46.72515106201172
2014-09-24,46.75051498413086
2014-09-25,46.9090690612793
2014-09-26,46.98518753051758
2014-09-29,47.054954528808594
2014-09-30,47.42281723022461
2014-10-01,47.75897216796875
2014-10-02,47.56235885620117
2014-10-03,47.67652130126953
2014-10-06,47.613101959228516
2014-10-07,47.701881408691406
2014-10-08,48.868900299072266
2014-10-09,48.4503173828125
2014-10-10,48.7293701171875
2014-10-13,49.09724044799805
2014-10-14,50.02324676513672
2014-10-15,50.04227828979492
2014-10-16,49.579254150390625
2014-10-17,49.744163513183594
2014-10-20,50.42281723022461
2014-10-21,50.15644836425781
2014-10-22,50.84142303466797
2014-10-23,50.78434371948242
2014-10-24,50.93021774291992
2014-10-27,51.12682342529297
2014-10-28,51.19660186767578
2014-10-29,50.91120529174805
2014-10-30,52.19236755371094
2014-10-31,52.103580474853516
2014-11-03,52.249446868896484
2014-11-04,52.154300689697266
2014-11-05,52.959808349609375
2014-11-06,51.48199462890625
2014-11-07,52.05918502807617
2014-11-10,52.52217483520508
2014-11-11,52.42704772949219
2014-11-12,51.136619567871094
2014-11-13,50.58585739135742
2014-11-14,50.662715911865234
2014-11-17,51.424800872802734
2014-11-18,51.43119812011719
2014-11-19,51.476036071777344
2014-11-20,51.341552734375
2014-11-21,51.08539962768555
2014-11-24,50.61149215698242
2014-11-25,50.688331604003906
2014-11-26,51.034175872802734
2014-11-28,51.80905532836914
2014-12-01,52.51350402832031
2014-12-02,52.73124694824219
2014-12-03,52.49428939819336
