Date,TECH
2012-10-18,15.60644245147705
2012-10-19,15.537113189697266
2012-10-22,15.561716079711914
2012-10-23,15.020478248596191
2012-10-24,14.906415939331055
2012-10-25,14.962328910827637
2012-10-26,15.09204387664795
2012-10-31,15.065208435058594
2012-11-01,15.665029525756836
2012-11-02,15.312325477600098
2012-11-05,15.797577857971191
2012-11-06,15.882941246032715
2012-11-07,15.76611614227295
2012-11-08,15.680753707885742
2012-11-09,15.957075119018555
2012-11-12,15.981782913208008
2012-11-13,15.660534858703613
2012-11-14,15.366242408752441
2012-11-15,15.303336143493652
2012-11-16,15.46508502960205
2012-11-19,15.811060905456543
2012-11-20,15.86496639251709
2012-11-21,15.961567878723145
2012-11-23,16.222166061401367
2012-11-26,16.19072151184082
2012-11-27,16.096357345581055
2012-11-28,15.98403549194336
2012-11-29,15.838007926940918
2012-11-30,15.927875518798828
2012-12-03,15.932363510131836
2012-12-04,15.613359451293945
2012-12-05,15.644805908203125
2012-12-06,15.624592781066895
2012-12-07,15.55494499206543
2012-12-10,15.660534858703613
2012-12-11,15.644805908203125
2012-12-12,15.608863830566406
2012-12-13,15.474063873291016
2012-12-14,15.307831764221191
2012-12-17,15.595390319824219
2012-12-18,15.507767677307129
2012-12-19,15.725677490234375
2012-12-20,15.685249328613281
2012-12-21,15.393198013305664
2012-12-24,15.507767677307129
2012-12-26,15.240433692932129
2012-12-27,15.420158386230469
2012-12-28,15.357253074645996
2012-12-31,15.352757453918457
2013-01-02,15.577415466308594
2013-01-03,15.523499488830566
2013-01-04,15.543721199035645
2013-01-07,15.390950202941895
2013-01-08,15.388708114624023
2013-01-09,15.727931022644043
2013-01-10,15.647055625915527
2013-01-11,15.604375839233398
2013-01-14,15.727931022644043
2013-01-15,15.660534858703613
2013-01-16,15.586396217346191
2013-01-17,15.656046867370605
2013-01-18,15.718944549560547
2013-01-22,15.352757453918457
2013-01-23,15.310079574584961
2013-01-24,15.689738273620605
2013-01-25,15.977300643920898
2013-01-28,15.8964262008667
2013-01-29,15.948092460632324
2013-01-30,15.916643142700195
2013-01-31,16.10310173034668
2013-02-01,16.07164764404297
2013-02-04,15.851492881774902
2013-02-05,15.570671081542969
2013-02-06,15.507767677307129
2013-02-07,15.494288444519043
2013-02-08,15.633574485778809
2013-02-11,15.611104011535645
2013-02-12,15.451610565185547
2013-02-13,15.422276496887207
2013-02-14,15.352328300476074
2013-02-15,15.377153396606445
2013-02-19,15.413252830505371
2013-02-20,15.316231727600098
2013-02-21,15.345562934875488
2013-02-22,15.420018196105957
2013-02-25,15.286890029907227
2013-02-26,15.350071907043457
2013-02-27,15.401972770690918
2013-02-28,15.341050148010254
2013-03-01,15.381661415100098
2013-03-04,15.300433158874512
2013-03-05,15.476426124572754
