Date,STLD
2023-03-27,106.58480834960938
2023-03-28,105.178955078125
2023-03-29,106.36333465576172
2023-03-30,107.63446044921875
2023-03-31,109.28739929199219
2023-04-03,109.39372253417969
2023-04-04,99.84339904785156
2023-04-05,99.77572631835938
2023-04-06,99.97872924804688
2023-04-10,102.77230834960938
2023-04-11,104.40589904785156
2023-04-12,103.01394653320312
2023-04-13,101.68965911865234
2023-04-14,100.97434997558594
2023-04-17,102.50164794921875
2023-04-18,103.90325927734375
2023-04-19,102.67562103271484
2023-04-20,107.74077606201172
2023-04-21,106.37783813476562
2023-04-24,105.40152740478516
2023-04-25,100.52970886230469
2023-04-26,98.75110626220703
2023-04-27,100.88736724853516
2023-04-28,100.48136901855469
2023-05-01,100.94535827636719
2023-05-02,99.69840240478516
2023-05-03,98.6544418334961
2023-05-04,93.15431213378906
2023-05-05,94.9232406616211
2023-05-08,94.6139144897461
2023-05-09,94.26593017578125
2023-05-10,93.2606430053711
2023-05-11,93.75361633300781
2023-05-12,93.95661163330078
2023-05-15,94.7492446899414
2023-05-16,92.29401397705078
2023-05-17,93.42496490478516
2023-05-18,94.54625701904297
2023-05-19,93.82127380371094
2023-05-22,93.94695281982422
2023-05-23,92.64199829101562
2023-05-24,90.13841247558594
2023-05-25,91.56904602050781
2023-05-26,92.45834350585938
2023-05-30,89.9257583618164
2023-05-31,88.83345794677734
2023-06-01,89.09444427490234
2023-06-02,94.44959259033203
2023-06-05,94.42058563232422
2023-06-06,95.98653411865234
2023-06-07,97.98746490478516
2023-06-08,97.01117706298828
2023-06-09,95.9092025756836
2023-06-12,97.67814636230469
2023-06-13,103.52627563476562
2023-06-14,101.19669342041016
2023-06-15,102.42430877685547
2023-06-16,99.10874938964844
2023-06-20,97.61048126220703
2023-06-21,98.70276641845703
2023-06-22,99.00242614746094
2023-06-23,99.25375366210938
2023-06-26,100.25906372070312
2023-06-27,103.16863250732422
2023-06-28,103.40060424804688
2023-06-29,105.91902160644531
2023-06-30,105.71521759033203
2023-07-03,107.5106201171875
2023-07-05,102.14381408691406
2023-07-06,100.9500961303711
2023-07-07,102.05648040771484
2023-07-10,102.10499572753906
2023-07-11,103.64808654785156
2023-07-12,103.80335235595703
2023-07-13,104.70590209960938
2023-07-14,103.22106170654297
2023-07-17,103.78395080566406
2023-07-18,105.51141357421875
2023-07-19,102.19234466552734
2023-07-20,99.15471649169922
2023-07-21,97.33990478515625
2023-07-24,98.9703140258789
2023-07-25,102.01766967773438
2023-07-26,100.69779205322266
2023-07-27,99.46527862548828
2023-07-28,100.7463150024414
2023-07-31,103.43458557128906
2023-08-01,103.8421859741211
2023-08-02,102.25056457519531
2023-08-03,102.32821655273438
2023-08-04,100.72689819335938
2023-08-07,101.37713623046875
2023-08-08,100.8821792602539
2023-08-09,101.48389434814453
2023-08-10,99.07707977294922
2023-08-11,99.28089141845703
2023-08-14,104.4729995727539
2023-08-15,101.13450622558594
2023-08-16,102.7358169555664
2023-08-17,102.32821655273438
2023-08-18,102.13410949707031
2023-08-21,100.79483795166016
2023-08-22,101.7556381225586
2023-08-23,99.85346984863281
2023-08-24,98.06778717041016
2023-08-25,98.75682830810547
2023-08-28,99.10619354248047
2023-08-29,103.42486572265625
2023-08-30,103.279296875
2023-08-31,103.44426727294922
2023-09-01,104.13331604003906
2023-09-05,102.46408081054688
2023-09-06,100.9209976196289
2023-09-07,101.95942687988281
2023-09-08,99.9020004272461
2023-09-11,97.37872314453125
2023-09-12,97.22344970703125
2023-09-13,95.73860931396484
2023-09-14,99.50409698486328
2023-09-15,95.79683685302734
2023-09-18,95.21453857421875
2023-09-19,96.3597183227539
2023-09-20,97.2913818359375
2023-09-21,96.60232543945312
2023-09-22,98.11629486083984
2023-09-25,101.30921173095703
2023-09-26,99.7855453491211
2023-09-27,103.29871368408203
2023-09-28,103.2353515625
2023-09-29,104.47283172607422
2023-10-02,103.58614349365234
2023-10-03,103.48870086669922
2023-10-04,103.82972717285156
