Date,BLK
2012-11-16,134.99342346191406
2012-11-19,138.0038604736328
2012-11-20,139.90977478027344
2012-11-21,139.8736572265625
2012-11-23,141.1659698486328
2012-11-26,140.11917114257812
2012-11-27,140.6461181640625
2012-11-28,142.53033447265625
2012-11-29,142.30484008789062
2012-11-30,143.3378143310547
2012-12-03,142.09390258789062
2012-12-04,139.13316345214844
2012-12-05,139.99156188964844
2012-12-06,140.9445037841797
2012-12-07,141.67930603027344
2012-12-10,142.37759399414062
2012-12-11,145.09095764160156
2012-12-12,145.97857666015625
2012-12-13,146.01486206054688
2012-12-14,146.6041259765625
2012-12-17,149.33932495117188
2012-12-18,150.34326171875
2012-12-19,149.71762084960938
2012-12-20,152.24916076660156
2012-12-21,150.4014434814453
2012-12-24,150.74337768554688
2012-12-26,149.37576293945312
2012-12-27,149.9067840576172
2012-12-28,148.77194213867188
2012-12-31,150.37234497070312
2013-01-02,154.78074645996094
2013-01-03,155.20265197753906
2013-01-04,158.60711669921875
2013-01-07,158.31617736816406
2013-01-08,155.86465454101562
2013-01-09,156.2720184326172
2013-01-10,159.1309356689453
2013-01-11,160.7749786376953
2013-01-14,161.6333770751953
2013-01-15,162.40443420410156
2013-01-16,161.6697540283203
2013-01-17,168.76971435546875
2013-01-18,170.17369079589844
2013-01-22,172.3778533935547
2013-01-23,171.67225646972656
2013-01-24,171.91958618164062
2013-01-25,171.98512268066406
2013-01-28,170.85025024414062
2013-01-29,173.14170837402344
2013-01-30,172.69793701171875
2013-01-31,171.8831787109375
2013-02-01,172.3269805908203
2013-02-04,170.57383728027344
2013-02-05,173.7600860595703
2013-02-06,173.71641540527344
2013-02-07,172.2760772705078
2013-02-08,173.25082397460938
2013-02-11,174.1892852783203
2013-02-12,173.7600860595703
2013-02-13,176.42257690429688
2013-02-14,178.64132690429688
2013-02-15,176.7353973388672
2013-02-19,177.58648681640625
2013-02-20,173.9491424560547
2013-02-21,171.839599609375
2013-02-22,175.2222137451172
2013-02-25,172.04322814941406
2013-02-26,171.7886962890625
2013-02-27,175.3677520751953
2013-02-28,174.407470703125
2013-03-01,172.28334045410156
2013-03-04,175.51318359375
2013-03-05,179.02944946289062
2013-03-06,182.8241729736328
2013-03-07,182.018310546875
2013-03-08,181.87188720703125
2013-03-11,181.57872009277344
2013-03-12,182.72886657714844
2013-03-13,185.84959411621094
2013-03-14,187.56381225585938
2013-03-15,188.0766143798828
2013-03-18,186.9850311279297
2013-03-19,185.46865844726562
2013-03-20,189.5123748779297
2013-03-21,185.33682250976562
2013-03-22,185.43199157714844
2013-03-25,184.4723663330078
2013-03-26,189.2999267578125
2013-03-27,187.9520263671875
2013-03-28,188.1791534423828
2013-04-01,185.30752563476562
2013-04-02,188.58937072753906
2013-04-03,181.842529296875
2013-04-04,183.9522247314453
2013-04-05,180.0550537109375
2013-04-08,182.68495178222656
2013-04-09,186.09869384765625
2013-04-10,191.02870178222656
2013-04-11,193.49754333496094
2013-04-12,192.757568359375
2013-04-15,185.9668426513672
2013-04-16,188.42813110351562
2013-04-17,183.89364624023438
2013-04-18,179.6960906982422
2013-04-19,183.25637817382812
2013-04-22,183.51275634765625
