Date,FCX
2022-08-05,28.964797973632812
2022-08-08,29.29970359802246
2022-08-09,28.754283905029297
2022-08-10,30.04607582092285
2022-08-11,30.304431915283203
2022-08-12,30.2565860748291
2022-08-15,29.184879302978516
2022-08-16,30.036502838134766
2022-08-17,28.945659637451172
2022-08-18,29.88340187072754
2022-08-19,29.13703727722168
2022-08-22,28.572477340698242
2022-08-23,30.41925811767578
2022-08-24,29.969524383544922
2022-08-25,31.79716682434082
2022-08-26,30.802005767822266
2022-08-29,30.141761779785156
2022-08-30,28.476789474487305
2022-08-31,28.323692321777344
2022-09-01,26.878795623779297
2022-09-02,27.079744338989258
2022-09-06,26.907503128051758
2022-09-07,27.156291961669922
2022-09-08,29.29970359802246
2022-09-09,30.782873153686523
2022-09-12,30.782873153686523
2022-09-13,29.711164474487305
2022-09-14,28.735145568847656
2022-09-15,28.495929718017578
2022-09-16,28.06532859802246
2022-09-19,29.175310134887695
2022-09-20,28.438514709472656
2022-09-21,26.888364791870117
2022-09-22,27.12758445739746
2022-09-23,25.529592514038086
2022-09-26,25.35735321044922
2022-09-27,25.711400985717773
2022-09-28,26.658716201782227
2022-09-29,26.955345153808594
2022-09-30,26.151567459106445
2022-10-03,28.074899673461914
2022-10-04,29.452808380126953
2022-10-05,29.19445037841797
2022-10-06,28.534202575683594
2022-10-07,27.701719284057617
2022-10-10,27.99834442138672
2022-10-11,27.921796798706055
2022-10-12,27.596458435058594
2022-10-13,28.24091911315918
2022-10-14,26.58648109436035
2022-10-17,27.72150230407715
2022-10-18,27.404077529907227
2022-10-19,27.27903938293457
2022-10-20,28.010068893432617
2022-10-21,30.809146881103516
2022-10-24,29.866504669189453
2022-10-25,30.462873458862305
2022-10-26,32.0692138671875
2022-10-27,31.49208641052246
2022-10-28,30.97267723083496
2022-10-31,30.48210906982422
2022-11-01,31.645998001098633
2022-11-02,29.828031539916992
2022-11-03,30.3570613861084
2022-11-04,33.84870147705078
2022-11-07,33.13691329956055
2022-11-08,34.1084098815918
2022-11-09,32.73291778564453
2022-11-10,35.34925079345703
2022-11-11,36.5900764465332
2022-11-14,36.44578552246094
2022-11-15,36.63816833496094
2022-11-16,35.95522689819336
2022-11-17,34.97411346435547
2022-11-18,34.954872131347656
2022-11-21,34.75286865234375
2022-11-22,36.41693115234375
2022-11-23,36.5900764465332
2022-11-25,35.73400115966797
2022-11-28,34.81058883666992
2022-11-29,36.08027267456055
2022-11-30,38.282989501953125
2022-12-01,38.0617561340332
2022-12-02,38.68698501586914
2022-12-05,37.37882614135742
2022-12-06,36.99406433105469
2022-12-07,37.08063507080078
2022-12-08,38.34070587158203
2022-12-09,37.119110107421875
2022-12-12,37.3980598449707
2022-12-13,37.76357650756836
2022-12-14,37.92708969116211
2022-12-15,36.695884704589844
2022-12-16,36.89787292480469
2022-12-19,35.93598937988281
2022-12-20,36.35921859741211
2022-12-21,36.98445129394531
2022-12-22,36.23417663574219
2022-12-23,36.64779281616211
2022-12-27,37.3980598449707
2022-12-28,36.43617248535156
2022-12-29,36.84978485107422
2022-12-30,36.55160140991211
2023-01-03,36.47464370727539
2023-01-04,37.51348876953125
2023-01-05,38.32146453857422
2023-01-06,40.6684684753418
2023-01-09,41.19750213623047
2023-01-10,43.00584411621094
2023-01-11,43.59259033203125
2023-01-12,43.5250358581543
2023-01-13,43.47678756713867
2023-01-17,42.60820770263672
2023-01-18,42.3862419128418
2023-01-19,42.59856414794922
2023-01-20,43.82421112060547
2023-01-23,43.380279541015625
2023-01-24,43.03285217285156
2023-01-25,45.01125717163086
